id,date,modified,link,title,content,categories,tags
6087,2023-11-24T11:15:47,2023-11-24T11:15:51,https://ssppssa.org/2023/11/%e1%81%b5%e1%80%b0%e1%81%bc%e1%80%ba%e1%80%b8%e1%80%99%e1%80%ad%e1%80%b0%e1%80%84%e1%80%ba%e1%80%b8%e1%81%b8%e1%80%af%e1%80%84%e1%80%ba%e1%81%b5%e1%82%82%e1%81%a2%e1%82%86%e1%80%b8%e1%81%b5%e1%82%82/,ၵူၼ်းမိူင်းၸုင်ၵႂၢႆးၵႂႃႇႁႆႊ ၽႃႇၺႃးမၢၵ်ႇၸွမ်းတၢင်း လႆႈလူႉသဵင်ႈသၢႆၸႂ်,ၵူၼ်းမိူင်း ၼႂ်းၸေႈဝဵင်းၼွင်ၶဵဝ်ၵေႃႉၼိုင်ႈ ၸုင်ပႃးၵႂၢႆး(2) တူဝ် ဢၢၼ်းၵႂႃႇပၢတ်ႇၶဝ်ႈ တီႈၼႂ်းႁႆႊၼႆသေ မိူဝ်ႈ တိုၵ်ႉ ၽႅဝ်ၸွမ်းတၢင်းၼၼ်ႉ လႆႈၵႂႃႇၽႃႇၺႃးမၢၵ်ႇ မၢၵ်ႇတႅၵ်ႇတိူဝ်ႉၺႃး ၵူၼ်းၼိုင်ၵေႃႉ ၵႂၢႆးၼိုင်ႈတူဝ်  လႆႈလူႉ တၢႆထင်တီႈ ၵႂၢႆးတူဝ်ၼိုင်ႈ လႆႈတၢင်းမၢတ်ႇၸဵပ်း ႁၢဝ်ႈႁႅင်း ၼႆယူႇ ယဝ်ႉ။  မိူဝ်ႈဝၼ်းထီႉ 22/11/2023 ၶၢဝ်းယၢမ်းဝၢႆးဝၼ်း 15:00 မူင်း ၼၼ်ႉ မီးၽူႈၸၢႆး ၸိုဝ်ႈႁွင်ႉ လုင်းထွၼ်း သႅၼ်း ဢႃႇယု(58) ပီႊ လုၵ်ႉဢဝ်တီႈႁိူၼ်း မၼ်းၸၢႆး တီႈၼႂ်းဝၢၼ်ႈ ၵုင်းသိမ်ႇ ဢိူင်ႇသၢၼ်ႇၽူဝ်ႇ ၸေႈဝဵင်း ၼွင်ၶဵဝ် ၼၼ်ႉသေ ဢၢၼ်းၵႂႃႇပၢတ်ႇၶဝ်ႈ ၼႂ်းႁႆႊ ၸုင်ပႃးၵႂၢႆးမႄႈလုၵ်ႈ ၵႂႃႇ(2) တူဝ် မိူဝ်ႈတိုၵ်ႉ ႁွတ်ႈၽႅဝ်ပွတ်းတၢင်း ၸဵင်ႇၸၢၼ်းဝၼ်းတူၵ်းဝၢၼ်ႈၵုင်းၸူင် ၼၼ်ႉ လႆႈၵႂႃႇၽႃႇၺႃးမၢၵ်ႇ ဢၼ်ႁၢင်ႈၵၢင်ဝႆႉၸွမ်းတၢင်း လုၵ်ႈၼိုင်ႈ မၢၵ်ႇတႅၵ်ႇတိူဝ်ႉ ၺႃး ၵူၼ်းတင်းၵႂၢႆးဢွၼ်ႇ လႆႈလူႉသဵင်ႈသၢႆၸႂ် ၵႂႃႇထင်တီႈ ၊ ၵႂၢႆးမႄႈလူင် ၺႃးၸၢၵ်ႇမၢၵ်ႇ တိူဝ်ႉ ၸပ်းၶႃ လႄႈ လႆႈ တၢင်းမၢတ်ႇၸဵပ်းဝႆႉ ၼႆယူႇယဝ်ႉ။  မၢၵ်ႇဢၼ်မႃးႁၢင်ႈၵၢင်ဝႆႉသေ တႅၵ်ႇတိူဝ်ႉၺႃးၵူၼ်းမိူင်းပိုၼ်ႉတီႈၼၼ်ႉ ပဵၼ်မၢၵ်ႇၽႂ် ၸုမ်းလႂ်မႃးႁၢင်ႈ ဝႆႉ ဢၼ်ဝႃႈ ၼၼ်ႉတေႉ ပႆႇလႆႈႁူႉၸွမ်း။တီႈၼႂ်းဢိူင်ႇသၢၼ်ႇၽူဝ်ႇ ၸေႈဝဵင်းၼွင်ၶဵဝ်ၼႆႉ လိူဝ်သေ ပႃႇတီႇမႂ်ႇသုင်ၸိုင်ႈတႆးတပ်ႉသိုၵ်းၸိုင်ႈတႆးယဝ်ႉ မီး တပ်ႉသိုၵ်း တဢၢင်း TNLA ႁူမ်ႈ PDF လႄႈ တပ်ႉသိုၵ်းၶွင်ႇသီႇသိုၵ်းမၢၼ်ႈၶဝ် တူင်ႉၼိုင်ၵႂႃႇမႃးသေ တပ်ႉ သိုၵ်းတ ဢၢင်း TNLA ႁူမ်ႈ PDF တင်းၶွင်ႇသီႇသိုၵ်းမၢၼ်ႈၵႆႉၵႆႉလႆႈပဵၼ်ပၢင်တိုၵ်းၵၼ် ယူႇယဝ်ႉ။ #shanstateprogressparty  #shanstatearmy  #SSPP #SSA #ပႃႇတီႇမႂ်ႇသုင်ၸိုင်ႈတႆး  #တပ်ႉသိုၵ်းၸိုင်ႈတႆး  #မၢၵ်ႇတႅၵ်ႇ  #ၸေႈဝဵင်းၼွင်ၶဵဝ်,['ၵၢၼ်သိုၵ်း'],[]
6084,2023-11-23T09:36:35,2023-11-23T09:36:36,https://ssppssa.org/2023/11/%e1%80%99%e1%80%bc%e1%80%94%e1%80%ba%e1%80%99%e1%80%ac%e1%80%94%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%84%e1%80%b6%e1%80%84%e1%80%bc%e1%80%ad%e1%80%99%e1%80%ba%e1%80%b8%e1%80%81%e1%80%bb%e1%80%99/,မြန်မာနိုင်ငံငြိမ်းချမ်းရေး ရရှိရေးအတွက် တရုတ်နိုင်ငံခြားရေးဝန်ကြီး တိုက်တွန်း,မြန်မာနိုင်ငံအတွင်း ဖြစ်ပွားသည့် တိုင်းရင်းသားလက် နက်ကိုင်နှင့် စစ်ကောင်စီကြား တိုက်ပွဲတွေကို ရပ်တန့်ပြီး တွေ့စုံဆွေးနွေး အဖြေရှာဖို့နဲ့ မြန်မာနိုင်ငံ ငြိမ်းချမ်းရေးရရှိရေးအတွက် အားလုံး ဝိုင်းဝန်း ကူညီဆောင်ရွက်ဖို့ တရုတ်နိုင်ငံ နိုင်ငံခြားရေးဝန်ကြီးဟာ နိုဝင်ဘာ ၂၀ ရက်နေ့က ကျင်းပပြုလုပ်သည့် သတင်းစာ ရှင်းလင်းပွဲတစ်ခုမှာ တိုက်တွန်းပြောဆိုခဲ့ပါတယ်။ အဲ့ဒီသတင်းစာရှင်လင်းပွဲမှာ တရုတ်နိုင်ငံခြားရေးဝန်ကြီးက ရှမ်းပြည်နယ်မြောက်ပိုင်း အတွင်း ဖြစ်ပွားနေ သည့် တိုင်းရင်းသားလက်နက်ကိုင်တပ်ဖွဲ့ နဲ့ စစ်ကောင်စီတို့ကြား တိုက်ပွဲတွေကို တရုတ်အစိုးရက အနီး ကပ်စောင့် ကြည့်ပြီး တိုက်ပွဲအမြန်ဆုံးရပ်တန့်သွားအောင် ဆောင် ရွက်နေကြောင်း ၊ မြန်မာပြည် ငြိမ်းချမ်းရေးရရှိရေးအ တွက် အားလုံးဝိုင်းဝန်း ဆောင်ရွက်ပေးကြဖို့လည်း တိုက် တွန်းပြောဆိုခဲ့ပါတယ်။ မြန်မာနိုင်ငံအရေးနှင့်ပါတ်သက်ပြီး တရုတ်အစိုးရ၏ လိုလားချက်ဟာ စစ်ကောင်စီနဲ့ တိုင်းရင်းသားလက်နက် ကိုင်မဟာမိတ်ကြား နှစ်ဖက်စလုံး တိုက်ခိုက်နေတာတွေကို ရပ်တန့်ဖို့ ၊ ပြည်သူလူထုရဲ့ အကျိုးစီးပွားအတွက် ရှေးရှူ့ပြီး စကားဝိုင်းမှာ တွေ့ဆုံဆွေးနွေး အဖြေရှာကြဖို့ ဖြစ်တယ်လို့ တရုတ်နိုင်ငံခြားရေးဝန်ကြီးက ပြောပါ တယ်။ ရှမ်းပြည်နယ်မြောက်ပိုင်းမှာ ဖြစ်ပွားသည့် တိုင်းရင်းသား မဟာမိတ်နဲ့ စစ်ကောင်စီတို့ တိုက်ပွဲကြောင့် ပိတ်မိ နေတဲ့ ထိုင်းနိုင်ငံသား ၂၀၀ ကျော်ကိုလည်း ထိုင်း-တရုတ် သ ဘောတူညီချက်ဖြင့် နိုင်ဝင်ဘာ ၂၀ ရက်နေ့မှာ တရုတ်နိုင်ငံ ကူမင်းမြို့ကနေ တရုတ်အစိုးရက ထိုင်းနိုင်ငံသို့ အရောက်ပို့ဆောင်ပေးခဲ့တာဖြစ်ပါတယ်။ Photo-Crd: shanstateprogressparty shanstatearmy SSPP #SSA ssppinfo #တရုတ်နိုင်ငံခြားရေးဝန်ကြီး #သတင်းစာရှင်းလင်ပွဲ,['ၵၢၼ်မိူင်း'],[]
6079,2023-11-23T07:04:59,2023-11-23T07:05:02,https://ssppssa.org/2023/11/%e1%81%b6%e1%80%bd%e1%80%84%e1%80%ba%e1%82%87%e1%80%9e%e1%80%ae%e1%82%87%e1%80%9e%e1%80%ad%e1%80%af%e1%81%b5%e1%80%ba%e1%80%b8%e1%80%99%e1%81%a2%e1%81%bc%e1%80%ba%e1%82%88-%e1%80%9a%e1%80%ad-3/,ၶွင်ႇသီႇသိုၵ်းမၢၼ်ႈ ယိုဝ်းမၢၵ်ႇလူင် တိူဝ်ႉၺႃးၵူၼ်းမိူင်း ၽွင်းပဵၼ်ပၢင်တိုၵ်းၵၼ် တင်း တပ်ႉသိုၵ်းတဢၢင်း TNLA ၼႂ်းၸေႈဝဵင်းသီႇပေႃႉ,ၶွင်ႇသီႇသိုၵ်းမၢၼ်ႈ တင်း တပ်ႉသိုၵ်းတဢၢင်း TNLA ပဵၼ်ပၢင်တိုၵ်းၵၼ် ၼႂ်းဢိူင်ႇၼမ်ႉသိမ်ႇ ၸေႈဝဵင်းသီႇ ပေႃႉ ၾၢႆႇၶွင်ႇသီႇသိုၵ်းမၢၼ်ႈ ၸႂ်ႉမၢၵ်ႇလူင်ပိုတ်းယိုဝ်း ၸွႆႈ တီႈပဵၼ်ပၢင်တိုၵ်း မၢၵ်ႇတူၵ်းတႅၵ်ႇတိူဝ်ႉၺႃးၵူၼ်း မိူင်း လႆႈမီးလွင်ႈမၢတ်ႇၸဵပ်း (4) ၵေႃႉ လူႉသဵင်ႈသၢႆၸႂ် (1) ၵေႃႉၼႆယူႇယဝ်ႉ။ မိူဝ်ႈဝၼ်းထီႉ 22/11/2023 တေႇဢဝ်ၶၢဝ်းယၢမ်း ၵၢင်ၼႂ် 06:30 မူင်း တေႃႇပေႃးထိုင် ၵၢင်ဝၼ်း 11:45 မူင်း ၼၼ်ႉ ၶွင်ႇသီႇသိုၵ်းမၢၼ်ႈ တင်း တပ်ႉသိုၵ်းတဢၢင်း TNLA လႆႈပဵၼ်ပၢင်တိုၵ်းၵၼ် တီႈၶူဝ်လူင် ပုင်ႇၽၢၼ်း ႁိမ်းသဵၼ်ႈတၢင်းၶဝ်ႈ ဝၢၼ်ႈၼမ်ႉသိမ်ႇ ဢိူင်ႇၼမ်ႉသိမ်ႇ ၸေႈဝဵင်းသီႇပေႃႉၼၼ်ႉသေ မိူဝ်ႈၽွင်းပဵၼ်ပၢင်တိုၵ်း ၼၼ်ႉ ၾၢႆႇ ၶင်ႇသီႇသိုၵ်းမၢၼ်ႈ လုၵ်ႉတီႈတပ်ႉ ၶမယ (503) ယိုဝ်းၵွင်ႈလူင် ၵႂႃႇတူၵ်းသႂ်ႇ ၼႂ်းဝၢၼ်ႈၸၢမ်ၽိူၵ်ႇ ပွၵ်ႉမႂ်ႇ လႄႈ မၢၵ်ႇတူၵ်းတိူဝ်ႉၺႃးႁိူၼ်းၵူၼ်းဝၢၼ်ႈ (3) လင် တိူဝ်ႉၺႃးပႃးၸဝ်ႈႁိူၼ်း ဢၼ်ပဵၼ်ၸၢဝ်းၶိူဝ်း မၢၼ်ႈ လႆႈတၢင်းမၢတ်ႇၸဵပ်းၸွမ်း (4) ၵေႃႉ လူႉတၢႆထင်တီႈ (1) ၵေႃႉၼႆယူႇယဝ်ႉ။  ၵူၼ်းမိူင်း ဝၢၼ်ႈၸၢမ်ၽိူၵ်ႇ ၸိူဝ်းဢၼ် ထုၵ်ႇၺႃးၸၢၵ်ႇမၢၵ်ႇတိူဝ်ႉၺႃးသေလႆႈတၢင်းမၢတ်ႇၸဵပ်းလူႉတၢႆၼၼ်ႉ  ၸိုဝ်ႈႁွင်ႉဢူးၺၢၼ်ႇထေး ဢႃႇယုမွၵ်ႈ (40) ပၢႆ ၸၢၵ်ႇမၢၵ်ႇတိူဝ်ႉၺႃး လႆႈလူႉတၢႆထင်တီႈ လိူဝ်သေၼၼ်ႉဢၼ် ပဵၼ် ဢူးမွင်ႇမွင်ႇ  ၊ ဢူးဢွင်ႇတူႇ ၊ ဢူးလူႇပျုဝ်ႇ  ၊ ဢူးတိၼ်ႇဢေး သႅၼ်းဢႃႇယု မွၵ်ႈ (30) တေႃႇ(30) ပၢႆ (4) ၵေႃႉၼၼ်ႉ လႆႈတၢင်းမၢတ်ႇၸဵပ်းသေ လႆႈသူင်ႇယူတ်းယႃတူဝ်ဝႆႉ တီႈႁူင်းယႃလူင်ဝဵင်းသီႇပေႃႉၼႆယူႇယဝ်ႉ။#shanstateprogressparty  #shanstatearmy  #SSPP #SSA #ပႃႇတီႇမႂ်ႇသုင်ၸိုင်ႈတႆး  #တပ်ႉသိုၵ်းၸိုင်ႈတႆး  #ပၢင်တိုၵ်း  #TNLA  #ၶွင်ႇသီႇသိုၵ်းမၢၼ်ႈ,['ၵၢၼ်သိုၵ်း'],[]
6075,2023-11-22T08:28:17,2023-11-22T08:28:19,https://ssppssa.org/2023/11/%e1%80%94%e1%80%99%e1%80%b7%e1%80%ba%e1%80%81%e1%80%99%e1%80%ba%e1%80%b8%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%94%e1%80%9a%e1%80%ba%e1%80%99%e1%80%be%e1%80%ac-%e1%80%85%e1%80%85-2/,နမ့်ခမ်းမြို့နယ်မှာ စစ်ကောင်စီ နှင့် တအာင်းတပ်မတော် TNLA တို့တိုက်ပွဲထပ်မံဖြစ်ပွား,နိုဝင်ဘာ ၂၂ ရက်ရှမ်းပြည်နယ်မြောက်ပိုင်း နမ့်ခမ်းမြို့နယ်ရှိ စစ်ကောင်စီတပ်စခန်း  (စခန်းသစ်) ကို တအာင်း တပ်မေတာ် TNLA အင်အား (၂၀၀) ခန့်က စခန်းသိမ်း တိုက်ပွဲထပ်မံဆင်နွှဲခဲ့လို့ နှစ်ဖက်ထိတွေ့တိုက်ပွဲ ပြင်းထန်စွာ ထပ်မံဖြစ်ပွားခဲ့တယ်လို့သိရပါတယ်။ ကနေ့ နိုဝင်ဘာ ၂၂ ရက် နံနက် ၈:၄၀ နာရီအချိန်ကစ တအာင်းတပ်မေတာ် TNLA အင်အား (၂၀၀) ဝန်းကျင် ခန့်က နမ့်ခမ်းမြို့နယ်အတွင်းရှိ စစ်ကောင်စီတပ်စခန်း (စခန်းသစ်) ကို စခန်းသိမ်း တိုက်ပွဲအနေနဲ့ ထပ်မံ ဝင် ရောက်တိုက်ခိုက်ခဲ့ရာ နံနက် ၁၀ နာရီဝန်းကျင်အချိန်ထိ နှစ်ဖက်အပြန်အလှန်တိုက်ပွဲ ဖြစ်ပွားခဲပြီး တိုက်ပွဲ အ တွင်းထိခိုက်ကျရှူံးမူစာရင်းကိုတော့ မသိရသေးပါဘူး။“ ဟုတ်ပါတယ် တိုက်ပွဲပြန်ဖြစ်ပြီ စခန်းသစ်မှာပဲ ပြီးခဲ့တဲ့ နိုဝင်ဘာလ ၁၇ ရက်နေ့ကတည်းက စခန်းသစ်ကို  TNLA တပ်ဖွဲ့တွေဝင်တိုက်တာ အဲ့စခန်းကို မရသေးလို့ ဒီနေ့ထပ်တိုက်တာနဲ့တူပါတယ်။  ကျွန်တော်တို့ ပြည် သူတွေတော့ သေတဲ့ဟာကသေ ဒဏ်ရာရတဲ့ဟာကရ ပြေးတဲ့ဟာကပြေးနဲ့ အရမ်းဒုက္ခရောက်နေရတယ်” လို့ နမ့်ခမ်းဒေသခံတစ်ဦးက ဆိုပါတယ်။မနေ့က နိုဝင်ဘာ ၂၁ ရက်နေ့ကလည်း နှစ်ဘက်အပြန် အလှန်လက်နက်ကြီးဖြင့်ပစ်ခတ်မူကြောင့် နမ့်ခမ်းမြို့ နယ် စာရေးတန်း ရပ်ကွက်မှာ လက်နက်ကြီးကျရောက်ပေါက်ကွဲလို့ ၎င်းရပ်ကွက်အတွင်းနေထိုင်သည့် ပြည် သူ အမျိုး သား (၁) ဦး အမျိုးသမီး(၁)  ဦး လက်နက်ကြီးကျည်စထိမှန်သေဆုံးကာ (၆) ဦးပြင်းထန်စွာ ဒဏ်ရာ ရရှိပြီး ဒဏ် ရာရ လူနာထဲမှာ (၁၀) နှစ်ဝန်းကျင်ကလေးငယ်တစ်ဦးပါဝင်နေတယ်လို့ သိရပါတယ်။ နမ့်ခမ်းမြို့နယ်က ဖြစ်ပွားခဲ့သည့် တအာင်းတပ်မတော် TNLA နဲ့ စစ်ကောင်စီတို့ တိုက်ပွဲအတွင်း လက်နက် ကြီးကျရောက်ပေါက်ကွဲမူ့ကြောင့် ဒေသခံပြည်သူတစ်ချို့ ထိ ခိုက်သေဆုံးပြီး နေအိမ် အဆောက်အဦး အတော် များများပျက်စီးကာ ဒေသခံပြည်သူ (၃၃၃၇) ယောက် အထိ စစ်ဘေးရှောင် နေရတာဖြစ်ပါတယ်။ ရှမ်းပြည်တိုးတက်ရေးပါတီ ရှမ်းပြည်တပ်မတော် SSPP/SSA အနေနဲ့ စစ်ရှောက်ပြည်သူများအတွက် လိုအပ် သည့် စားသောက်ဖွယ်ရာအကူအညီ နဲ့ ဆေးဝါး ကုသမူ့ အ ကူအညီများကို အတတ်နိုင်ဆုံး ကူညီဆောင်ရွက် ပေးလျှက်ရှိပါတယ်။  ဓါတ်ပုံ – နိုဝင်ဘာလ ၂၁ ရက်နေ့က လက်နက်ကြီးကျည်စ ထိမှန်ခံရသည့်ပြည်သူ နှင့် SSPP မှ နမ့်ခမ်းစစ်ဘေးရှောင်အတွက် အကူအညီပေးသည့်မှတ်တမ်းဓါတ်ပုံ #shanstateprogressparty  #shanstatearmy  #SSPP #SSA #ရှမ်းပြည်တိုးတက်ရေးပါတီ #ရှမ်းပြည်တပ်မတော် #TNLA  #စစ်ကောင်စီ #စခန်းသိမ်းတိုက်ပွဲ #စစ်ဘေးရှောင်,"['ၶၢဝ်ႇၵူႈလွင်ႈလွင်ႈ', 'ၵၢၼ်သိုၵ်း']",[]
6072,2023-11-22T00:39:09,2023-11-22T00:39:10,https://ssppssa.org/2023/11/%e1%81%bd%e1%80%bd%e1%80%84%e1%80%ba%e1%80%b8%e1%80%9c%e1%80%b0%e1%80%84%e1%80%ba%e1%81%be%e1%81%a2%e1%82%86%e1%82%87%e1%81%bc%e1%80%bd%e1%81%b5%e1%80%ba%e1%82%88%e1%80%99%e1%80%ad%e1%80%b0%e1%80%84-2/,ၽွင်းလူင်ၾၢႆႇၼွၵ်ႈမိူင်း မိူင်းၶႄႇ တိုၵ်းသူၼ်း တႃႇမိူင်းႁူမ်ႈတုမ်တေလႆႈလွင်ႈငမ်းယဵၼ်,"ၽွင်းလူင်ၾၢႆႇၼွၵ်ႈမိူင်း မိူင်းၶႄႇ တိုၵ်းသူၼ်း လၢတ်ႈတီႈၼႂ်းပၢင်သပ်းၸႅင်ႈၶၢဝ်ႇၵႂႃႇဝႃႈ ႁႂ်ႈလႆႈဢွၼ်ၵၼ် ႁူမ်ႈ ႁဵတ်းသၢင်ႈပၼ် ပုၼ်ႈတႃႇမိူင်းႁူမ်ႈတုမ် မျၢၼ်ႇမႃႇ တေလႆႈလွင်ႈငမ်းယဵၼ် ၼၼ်ႉၼႆယူႇယဝ်ႉ။ ၽွင်းလူင်ၾၢႆႇၼွၵ်ႈမိူင်း မိူင်းၶႄႇ လၢတ်ႈတီႈပၢင်သပ်းၸႅင်ႈၶၢဝ်ႇ မိူဝ်ႈဝၼ်းထီႉ 20/11/2023 ၼၼ်ႉဝႃႈ- ယွၼ်ႉပၢင်တိုၵ်း မိူင်းတႆးပွတ်းႁွင်ႇသေ တႃႇတေၸွႆႈထႅမ် ၵူၼ်းပၢႆႈ ၽေး လႄႈ ၵူၼ်းၼွၵ်ႈမိူင်းဢၼ်ၶမ်ဝႆႉ ဢမ်ႇၸၢင်ႈပွၵ်ႈ ၶိုၼ်းမိူင်း ၼၼ်ႉ ယူႇတီႈလူင်ပွင်ၸိုင်ႈမိူင်းၶႄႇ လႆႈၸႂ်ႉႁႅင်းၵူၼ်း ၊ ႁႅင်းငိုၼ်းတၢင်းၼမ် ႁဵတ်းသၢင်ႈၸွႆႈထႅမ်ပၼ် ၵႂႃႇယူႇ ၼႆယဝ်ႉ။ ငဝ်းလၢႆးပၢင်တိုၵ်းဢၼ်ပဵၼ်ယူႇမိူင်းတႆးပွတ်းႁွင်ႇၼၼ်ႉ ၵေႃႈ ယူႇတီႈလူင်ပွင်ၸိုင်ႈမိူင်းၶႄႇ လႆႈပၵ်းတႃ ပႂ်ႉ တူၺ်းဝႆႉ ၸမ်ၸမ်လႄႈ  ၼင်ႇႁိုဝ်ပၢင်တိုၵ်းတေၵိုတ်းၵႂႃႇလႆႈ ဝႆးဝႆးၼၼ်ႉ လႆႈႁဵတ်းသၢင်ႈၸွႆႈထႅမ်ၵႂႃႇယူႇ ဝႃႈ ၼင်ႇၼႆ။ လၢတ်ႈပႃးထႅင်ႈဝႃႈ- ၶႆႈႁႂ်ႈ ၸုမ်းယိပ်းၵွင်ႈၵၢင်ႇၸၢဝ်းၶိူဝ်း တင်း ၶွင်ႇသီႇသိုၵ်းမၢၼ်ႈ ၵိုတ်းတိုၵ်းၵၼ် တၢင်းသွင် ၾၢႆႇယဝ်ႉ ႁႂ်ႈမုင်ႈႁၼ် လွင်ႈၽွၼ်းပၢင်ႈပၢႆးမၢၵ်ႈမီး ၵူၼ်းမိူင်းမိူဝ်းၼႃႈလႄႈ ၶဝ်ႈႁႃဢုပ်ႇဢူဝ်းၵၼ် ၼိူဝ်ႁၢၼ်ႉ ၽိူၼ် သေ ႁႃၶေႃႈတွပ်ႇၵႄႈလိတ်ႈပၼ်ႁႃၵႂႃႇ ၊ ၼင်ႇႁိုဝ်မိူင်းႁူမ်ႈတုမ် မျၢၼ်ႇမႃႇ တေလႆႈလွင်ႈငမ်းယဵၼ်ၼၼ်ႉ ၶႆႈတိုၵ်းသူၼ်း ႁႂ်ႈႁူမ်ႈၵၼ်ၸွႆႈထႅမ် ႁဵၼ်းသၢင်ႈၵႂႃႇယူႇ ဝႃႈၼႆ။ ယွၼ်ႉပၢင်တိုၵ်း ၸုမ်းဢူၺ်းလီ(3) ၸုမ်း တင်း ၶွင်ႇသီႇသိုၵ်းမၢၼ်ႈ ဢၼ်ပဵၼ်ယူႇ မိူင်းတႆးပွတ်းႁွင်ႇၼႆႉ သေ ၵူၼ်းမိူင်းပိုၼ်ႉတီႈ လၢႆလၢႆၸေႈဝဵင်း လႆႈဢွၼ်ၵၼ် ပၢႆႈၽေးပၢင်တိုၵ်း ႁူမ်ႈသဵင်ႈတၢင်းမူတ်း ဢမ်ႇယွမ်း (50 ,000) ၵေႃႉ ၊ ယွၼ်ႉသဵၼ်ႈတႃႈသၢႆတၢင်း လူႉလႅဝ်လႄႈ ၶူဝ်းၵုၼ်ႇ လွင်ႈၵိၼ်ယႅမ်ႉ ၼႂ်းပိုၼ်ႉတီႈ ႁႃသိုဝ်ႉယၢပ်ႇ ၊ ၵႃႈ ၶၼ်ၵုၼ်ႇ ၶိုၼ်ႈသုင်မႃး  ၵူၼ်းမိူင်းပိုၼ်ႉတီႈ ထူပ်းလွင်ႈယၢပ်ႇၽိုတ်ႇ လွင်ႈၵိၼ်ယမ်ႉ ၊ လွင်ႈၵၢၼ်တူၺ်း ထိုင် ပၢႆးယူႇလီ ၸဵမ်ၸိူဝ်းၼႆႉယူႇယဝ်ႉ။ Photo-Crd:#shanstateprogressparty  #shanstatearmy  #SSPP #SSA#ပႃႇတီႇမႂ်ႇသုင်ၸိုင်ႈတႆး  #တပ်ႉသိုၵ်းၸိုင်ႈတႆး  #ၽွင်းလူင်ၾၢႆႇၼွၵ်ႈမိူင်းမိူင်းၶႄႇ #ပၢင်သပ်းၸႅင်ႈၶၢဝ်ႇ",['ၶၢဝ်ႇၼွၵ်ႈမိူင်း'],[]
